"""ZIPCODE"""," ""LATITUDE"""," ""LONGITUDE"""," ""CITY"""," ""STATE""","""STATENAME"""," ""COUNTY"""," ""ZIPCLASS"""
88523,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88524,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88525,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88526,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88527,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88528,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88529,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88530,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88531,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88532,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88533,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88534,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88535,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88536,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88538,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88539,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88540,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88541,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88542,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88543,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88544,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88545,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88546,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88547,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88548,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88549,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88550,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88553,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88554,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88555,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88556,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88557,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88558,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88559,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88560,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88561,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88562,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88563,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88565,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88566,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88567,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88568,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88569,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88570,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88571,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88572,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88573,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88574,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88575,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88576,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88577,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88578,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88579,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88580,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88581,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88582,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88583,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88584,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88585,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88586,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88587,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88588,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88589,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88590,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88595,31.694842,-106.299987,EL PASO,TX,Texas,EL PASO,STANDARD
88901,36.322484,-114.819717,THE LAKES,NV,Nevada,CLARK,UNIQUE
88905,35.927901,-114.972061,THE LAKES,NV,Nevada,CLARK,UNIQUE
89001,37.472491,-115.143709,ALAMO,NV,Nevada,LINCOLN,STANDARD
89003,36.819857,-116.609372,BEATTY,NV,Nevada,NYE,PO BOX ONLY
89004,36.088098,-115.608969,BLUE DIAMOND,NV,Nevada,CLARK,PO BOX ONLY
89005,36.020563,-114.82952,BOULDER CITY,NV,Nevada,CLARK,STANDARD
89006,35.927901,-114.972061,BOULDER CITY,NV,Nevada,CLARK,STANDARD
89007,36.768399,-114.128106,BUNKERVILLE,NV,Nevada,CLARK,PO BOX ONLY
89008,38.017162,-114.431896,CALIENTE,NV,Nevada,LINCOLN,STANDARD
89009,35.927901,-114.972061,HENDERSON,NV,Nevada,CLARK,STANDARD
89010,37.585111,-117.604871,DYER,NV,Nevada,ESMERALDA,STANDARD
89011,36.106464,-114.919174,HENDERSON,NV,Nevada,CLARK,STANDARD
89012,36.075327,-115.141185,HENDERSON,NV,Nevada,CLARK,STANDARD
89013,37.722454,-117.796454,GOLDFIELD,NV,Nevada,ESMERALDA,STANDARD
89014,36.283135,-114.804393,HENDERSON,NV,Nevada,CLARK,STANDARD
89015,35.98395,-115.193902,HENDERSON,NV,Nevada,CLARK,STANDARD
89016,35.927901,-114.972061,HENDERSON,NV,Nevada,CLARK,STANDARD
89017,37.592635,-115.226154,HIKO,NV,Nevada,LINCOLN,STANDARD
89018,36.431289,-115.535079,INDIAN SPRINGS,NV,Nevada,CLARK,PO BOX ONLY
89019,35.736806,-115.540529,JEAN,NV,Nevada,CLARK,STANDARD
89020,36.539018,-116.549634,AMARGOSA VALLEY,NV,Nevada,NYE,STANDARD
89021,36.593525,-114.468251,LOGANDALE,NV,Nevada,CLARK,PO BOX ONLY
89022,38.702281,-116.310045,MANHATTAN,NV,Nevada,NYE,PO BOX ONLY
89023,37.583805,-116.598559,MERCURY,NV,Nevada,NYE,PO BOX ONLY
89024,36.810062,-114.072236,MESQUITE,NV,Nevada,CLARK,STANDARD
89025,36.691647,-114.651381,MOAPA,NV,Nevada,CLARK,PO BOX ONLY
89026,35.927901,-114.972061,JEAN,NV,Nevada,CLARK,UNIQUE
89027,36.437362,-114.728855,MESQUITE,NV,Nevada,CLARK,STANDARD
89028,35.160398,-114.746447,LAUGHLIN,NV,Nevada,CLARK,STANDARD
89029,35.819678,-114.675298,LAUGHLIN,NV,Nevada,CLARK,STANDARD
89030,36.225271,-115.15431,NORTH LAS VEGAS,NV,Nevada,CLARK,STANDARD
89031,36.277966,-115.143685,NORTH LAS VEGAS,NV,Nevada,CLARK,STANDARD
89032,36.217968,-115.170919,NORTH LAS VEGAS,NV,Nevada,CLARK,STANDARD
89033,36.284511,-115.134488,NORTH LAS VEGAS,NV,Nevada,CLARK,STANDARD
89036,35.927901,-114.972061,NORTH LAS VEGAS,NV,Nevada,CLARK,STANDARD
89039,35.252249,-114.871384,CAL NEV ARI,NV,Nevada,CLARK,STANDARD
89040,36.570259,-114.473191,OVERTON,NV,Nevada,CLARK,STANDARD
89041,36.655797,-116.004795,PAHRUMP,NV,Nevada,NYE,STANDARD
89042,37.759736,-114.972405,PANACA,NV,Nevada,LINCOLN,PO BOX ONLY
89043,37.759736,-114.972405,PIOCHE,NV,Nevada,LINCOLN,STANDARD
89045,37.583805,-116.598559,ROUND MOUNTAIN,NV,Nevada,NYE,STANDARD
89046,35.332725,-114.892999,SEARCHLIGHT,NV,Nevada,CLARK,STANDARD
89047,37.722454,-117.796454,SILVERPEAK,NV,Nevada,ESMERALDA,PO BOX ONLY
89048,36.242371,-116.160572,PAHRUMP,NV,Nevada,NYE,STANDARD
89049,38.262575,-116.624808,TONOPAH,NV,Nevada,NYE,STANDARD
89052,35.987798,-115.116652,HENDERSON,NV,Nevada,CLARK,STANDARD
89053,35.927901,-114.972061,HENDERSON,NV,Nevada,CLARK,STANDARD
89060,,,PAHRUMP,NV,Nevada,NYE,STANDARD
89061,,,PAHRUMP,NV,Nevada,NYE,STANDARD
89070,35.927901,-114.972061,INDIAN SPRINGS,NV,Nevada,CLARK,UNIQUE
89074,,,HENDERSON,NV,Nevada,CLARK,STANDARD
89077,,,HENDERSON,NV,Nevada,CLARK,UNIQUE
89084,,,NORTH LAS VEGAS,NV,Nevada,CLARK,STANDARD
89086,,,NORTH LAS VEGAS,NV,Nevada,CLARK,STANDARD
89101,36.17372,-115.10647,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89102,36.281327,-115.390646,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89103,36.33689,-114.891987,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89104,36.113372,-115.106002,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89106,36.181169,-115.167635,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89107,36.169069,-115.208529,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89108,36.218667,-115.214037,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89109,35.989223,-115.40521,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89110,36.183652,-115.125031,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89111,35.927901,-114.972061,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89112,36.157764,-115.025559,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89113,36.057605,-115.289522,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89114,36.011339,-115.101508,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89115,36.220075,-115.064105,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89116,35.927901,-114.972061,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89117,36.130992,-115.217932,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89118,36.030073,-115.233131,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89119,36.089022,-115.148313,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89120,36.310827,-115.367158,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89121,36.122271,-115.09153,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89122,36.111224,-114.989134,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89123,35.988844,-115.157513,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89124,36.167987,-115.369128,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89125,36.223528,-115.265529,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89126,35.927901,-114.972061,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89127,35.927901,-114.972061,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89128,36.119038,-115.24018,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89129,35.794298,-115.178996,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89130,36.246153,-115.222064,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89131,36.343521,-115.253899,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89132,36.018981,-115.151937,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89133,35.927901,-114.972061,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89134,36.126524,-115.342404,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89135,36.137829,-115.326081,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89137,35.927901,-114.972061,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89138,35.927901,-114.972061,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89139,36.012873,-115.211805,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89141,36.010397,-115.20729,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89142,36.147978,-115.040429,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89143,36.317804,-115.261939,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89144,36.178088,-115.31835,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89145,36.169273,-115.282751,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89146,36.142369,-115.224185,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89147,36.159421,-115.243814,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89148,36.062903,-115.272463,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89149,36.276465,-115.288521,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89150,35.927901,-114.972061,LAS VEGAS,NV,Nevada,CLARK,UNIQUE
89151,35.927901,-114.972061,LAS VEGAS,NV,Nevada,CLARK,UNIQUE
89152,35.927901,-114.972061,LAS VEGAS,NV,Nevada,CLARK,UNIQUE
89153,35.927901,-114.972061,LAS VEGAS,NV,Nevada,CLARK,UNIQUE
89154,35.927901,-114.972061,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89155,35.927901,-114.972061,LAS VEGAS,NV,Nevada,CLARK,UNIQUE
89156,36.20343,-115.036376,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89159,35.927901,-114.972061,LAS VEGAS,NV,Nevada,CLARK,UNIQUE
89160,35.927901,-114.972061,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89163,35.927901,-114.972061,THE LAKES,NV,Nevada,CLARK,UNIQUE
89164,35.927901,-114.972061,LAS VEGAS,NV,Nevada,CLARK,UNIQUE
89170,35.927901,-114.972061,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89173,35.927901,-114.972061,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89177,35.927901,-114.972061,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89180,35.927901,-114.972061,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89185,35.927901,-114.972061,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89191,35.927901,-114.972061,NELLIS AFB,NV,Nevada,CLARK,STANDARD
89193,35.927901,-114.972061,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89195,35.927901,-114.972061,LAS VEGAS,NV,Nevada,CLARK,UNIQUE
89199,35.927901,-114.972061,LAS VEGAS,NV,Nevada,CLARK,STANDARD
89301,39.314155,-114.840433,ELY,NV,Nevada,WHITE PINE,STANDARD
89310,40.046976,-117.19669,AUSTIN,NV,Nevada,LANDER,STANDARD
89311,38.955899,-114.243831,BAKER,NV,Nevada,WHITE PINE,STANDARD
89314,39.402924,-114.977022,DUCKWATER,NV,Nevada,WHITE PINE,STANDARD
89315,39.332636,-114.824507,ELY,NV,Nevada,WHITE PINE,STANDARD
89316,39.547797,-115.993806,EUREKA,NV,Nevada,EUREKA,STANDARD
89317,38.864122,-115.006865,LUND,NV,Nevada,WHITE PINE,PO BOX ONLY
89318,39.403429,-114.7791,MC GILL,NV,Nevada,WHITE PINE,PO BOX ONLY
89319,39.342631,-114.885945,RUTH,NV,Nevada,WHITE PINE,PO BOX ONLY
89402,39.239457,-119.971133,CRYSTAL BAY,NV,Nevada,WASHOE,STANDARD
89403,39.103007,-119.482264,DAYTON,NV,Nevada,LYON,STANDARD
89404,41.263287,-118.174506,DENIO,NV,Nevada,HUMBOLDT,PO BOX ONLY
89405,40.613152,-119.348515,EMPIRE,NV,Nevada,WASHOE,PO BOX ONLY
89406,39.479393,-118.296879,FALLON,NV,Nevada,CHURCHILL,STANDARD
89407,39.525628,-118.842431,FALLON,NV,Nevada,CHURCHILL,STANDARD
89408,39.489212,-119.196644,FERNLEY,NV,Nevada,LYON,STANDARD
89409,38.863664,-117.928173,GABBS,NV,Nevada,NYE,PO BOX ONLY
89410,38.818277,-119.649498,GARDNERVILLE,NV,Nevada,DOUGLAS,STANDARD
89411,39.034129,-119.822837,GENOA,NV,Nevada,DOUGLAS,PO BOX ONLY
89412,40.652505,-119.356505,GERLACH,NV,Nevada,WASHOE,PO BOX ONLY
89413,39.050936,-119.942771,GLENBROOK,NV,Nevada,DOUGLAS,STANDARD
89414,40.950867,-117.494182,GOLCONDA,NV,Nevada,HUMBOLDT,STANDARD
89415,38.576848,-118.690644,HAWTHORNE,NV,Nevada,MINERAL,STANDARD
89418,40.649475,-118.288693,IMLAY,NV,Nevada,PERSHING,STANDARD
89419,40.251285,-118.400276,LOVELOCK,NV,Nevada,PERSHING,STANDARD
89420,38.484178,-118.423999,LUNING,NV,Nevada,MINERAL,STANDARD
89421,41.970838,-117.673683,MC DERMITT,NV,Nevada,HUMBOLDT,PO BOX ONLY
89422,38.387008,-118.109585,MINA,NV,Nevada,MINERAL,PO BOX ONLY
89423,39.008718,-119.729731,MINDEN,NV,Nevada,DOUGLAS,STANDARD
89424,39.827156,-119.360545,NIXON,NV,Nevada,WASHOE,PO BOX ONLY
89425,41.263287,-118.174506,OROVADA,NV,Nevada,HUMBOLDT,STANDARD
89426,41.263287,-118.174506,PARADISE VALLEY,NV,Nevada,HUMBOLDT,PO BOX ONLY
89427,38.970781,-118.833128,SCHURZ,NV,Nevada,MINERAL,PO BOX ONLY
89428,39.26524,-119.638802,SILVER CITY,NV,Nevada,LYON,PO BOX ONLY
89429,39.439405,-119.391468,SILVER SPRINGS,NV,Nevada,LYON,STANDARD
89430,38.773292,-119.302929,SMITH,NV,Nevada,LYON,STANDARD
89431,40.039169,-119.640601,SPARKS,NV,Nevada,WASHOE,STANDARD
89432,40.541218,-119.586934,SPARKS,NV,Nevada,WASHOE,STANDARD
89433,39.748304,-119.804924,SUN VALLEY,NV,Nevada,WASHOE,STANDARD
89434,39.591728,-119.716747,SPARKS,NV,Nevada,WASHOE,STANDARD
89435,40.541218,-119.586934,SPARKS,NV,Nevada,WASHOE,STANDARD
89436,39.651879,-119.659053,SPARKS,NV,Nevada,WASHOE,STANDARD
89438,41.263287,-118.174506,VALMY,NV,Nevada,HUMBOLDT,PO BOX ONLY
89439,39.516486,-119.983252,VERDI,NV,Nevada,WASHOE,PO BOX ONLY
89440,39.332488,-119.613509,VIRGINIA CITY,NV,Nevada,STOREY,PO BOX ONLY
89442,39.639846,-119.302787,WADSWORTH,NV,Nevada,WASHOE,PO BOX ONLY
89444,38.844747,-119.35228,WELLINGTON,NV,Nevada,LYON,STANDARD
89445,41.213481,-117.706799,WINNEMUCCA,NV,Nevada,HUMBOLDT,STANDARD
89446,41.076358,-117.760165,WINNEMUCCA,NV,Nevada,HUMBOLDT,STANDARD
89447,39.080415,-119.228631,YERINGTON,NV,Nevada,LYON,STANDARD
89448,39.020403,-119.911397,ZEPHYR COVE,NV,Nevada,DOUGLAS,PO BOX ONLY
89449,38.860647,-119.732977,STATELINE,NV,Nevada,DOUGLAS,PO BOX ONLY
89450,39.256357,-119.946371,INCLINE VILLAGE,NV,Nevada,WASHOE,STANDARD
89451,39.253908,-119.935619,INCLINE VILLAGE,NV,Nevada,WASHOE,STANDARD
89452,39.259103,-119.956585,INCLINE VILLAGE,NV,Nevada,WASHOE,STANDARD
89494,,,SPARKS,NV,Nevada,WASHOE,UNIQUE
89496,39.537979,-118.343592,FALLON,NV,Nevada,CHURCHILL,UNIQUE
89501,39.65558,-119.704614,RENO,NV,Nevada,WASHOE,STANDARD
89502,39.579526,-119.753826,RENO,NV,Nevada,WASHOE,STANDARD
89503,39.547117,-119.901957,RENO,NV,Nevada,WASHOE,STANDARD
89504,40.541218,-119.586934,RENO,NV,Nevada,WASHOE,STANDARD
89505,39.52241,-119.835275,RENO,NV,Nevada,WASHOE,STANDARD
89506,39.695488,-119.811146,RENO,NV,Nevada,WASHOE,STANDARD
89507,39.54231,-119.816374,RENO,NV,Nevada,WASHOE,STANDARD
89509,39.413458,-119.857022,RENO,NV,Nevada,WASHOE,STANDARD
89510,39.906211,-119.604367,RENO,NV,Nevada,WASHOE,STANDARD
89511,39.360265,-119.8057,RENO,NV,Nevada,WASHOE,STANDARD
89512,39.545363,-119.879069,RENO,NV,Nevada,WASHOE,STANDARD
89513,39.631922,-119.293722,RENO,NV,Nevada,WASHOE,STANDARD
89515,40.541218,-119.586934,RENO,NV,Nevada,WASHOE,STANDARD
89520,40.541218,-119.586934,RENO,NV,Nevada,WASHOE,STANDARD
89523,39.549297,-119.639031,RENO,NV,Nevada,WASHOE,STANDARD
89533,39.543941,-119.906109,RENO,NV,Nevada,WASHOE,STANDARD
89557,40.541218,-119.586934,RENO,NV,Nevada,WASHOE,UNIQUE
89570,40.541218,-119.586934,RENO,NV,Nevada,WASHOE,STANDARD
89595,40.541218,-119.586934,RENO,NV,Nevada,WASHOE,UNIQUE
89599,40.541218,-119.586934,RENO,NV,Nevada,WASHOE,UNIQUE
89701,39.154485,-119.73074,CARSON CITY,NV,Nevada,CARSON CITY,STANDARD
89702,39.135503,-119.75875,CARSON CITY,NV,Nevada,CARSON CITY,STANDARD
89703,39.164225,-119.800294,CARSON CITY,NV,Nevada,CARSON CITY,STANDARD
89704,39.453739,-119.722803,WASHOE VALLEY,NV,Nevada,WASHOE,STANDARD
89705,39.055424,-119.805916,CARSON CITY,NV,Nevada,DOUGLAS,STANDARD
89706,39.202517,-119.752626,CARSON CITY,NV,Nevada,CARSON CITY,STANDARD
89711,39.167833,-119.776409,CARSON CITY,NV,Nevada,CARSON CITY,UNIQUE
89712,39.167833,-119.776409,CARSON CITY,NV,Nevada,CARSON CITY,UNIQUE
89713,39.167833,-119.776409,CARSON CITY,NV,Nevada,CARSON CITY,UNIQUE
89714,39.167833,-119.776409,CARSON CITY,NV,Nevada,CARSON CITY,UNIQUE
89721,39.167833,-119.776409,CARSON CITY,NV,Nevada,CARSON CITY,STANDARD
89801,40.905583,-115.534429,ELKO,NV,Nevada,ELKO,STANDARD
89802,41.059414,-115.529596,ELKO,NV,Nevada,ELKO,STANDARD
89803,41.059414,-115.529596,ELKO,NV,Nevada,ELKO,STANDARD
89815,40.751905,-115.595581,SPRING CREEK,NV,Nevada,ELKO,STANDARD
89820,40.042115,-116.974803,BATTLE MOUNTAIN,NV,Nevada,LANDER,STANDARD
89821,40.413793,-116.581275,CRESCENT VALLEY,NV,Nevada,EUREKA,STANDARD
89822,40.715931,-116.103154,CARLIN,NV,Nevada,ELKO,STANDARD
89823,41.059414,-115.529596,DEETH,NV,Nevada,ELKO,STANDARD
89824,41.059414,-115.529596,HALLECK,NV,Nevada,ELKO,PO BOX ONLY
89825,41.059414,-115.529596,JACKPOT,NV,Nevada,ELKO,STANDARD
89826,41.059414,-115.529596,JARBIDGE,NV,Nevada,ELKO,STANDARD
89828,40.744704,-115.554233,LAMOILLE,NV,Nevada,ELKO,STANDARD
89830,41.059414,-115.529596,MONTELLO,NV,Nevada,ELKO,PO BOX ONLY
89831,41.059414,-115.529596,MOUNTAIN CITY,NV,Nevada,ELKO,STANDARD
89832,41.74828,-116.007157,OWYHEE,NV,Nevada,ELKO,PO BOX ONLY
89833,41.059414,-115.529596,RUBY VALLEY,NV,Nevada,ELKO,STANDARD
89834,41.059414,-115.529596,TUSCARORA,NV,Nevada,ELKO,STANDARD
89835,41.543923,-114.821761,WELLS,NV,Nevada,ELKO,STANDARD
89883,40.504545,-114.412635,WEST WENDOVER,NV,Nevada,ELKO,PO BOX ONLY
90001,33.973951,-118.248405,LOS ANGELES,CA,California,LOS ANGELES,STANDARD
90002,33.950514,-118.245855,LOS ANGELES,CA,California,LOS ANGELES,STANDARD
90003,33.949164,-118.273156,LOS ANGELES,CA,California,LOS ANGELES,STANDARD
90004,33.786594,-118.298662,LOS ANGELES,CA,California,LOS ANGELES,STANDARD
90005,33.786594,-118.298662,LOS ANGELES,CA,California,LOS ANGELES,STANDARD
90006,33.786594,-118.298662,LOS ANGELES,CA,California,LOS ANGELES,STANDARD
90007,33.786594,-118.298662,LOS ANGELES,CA,California,LOS ANGELES,STANDARD
90008,33.786594,-118.298662,LOS ANGELES,CA,California,LOS ANGELES,STANDARD
90009,33.786594,-118.298662,LOS ANGELES,CA,California,LOS ANGELES,STANDARD
90010,33.786594,-118.298662,LOS ANGELES,CA,California,LOS ANGELES,STANDARD
90011,33.989264,-118.250056,LOS ANGELES,CA,California,LOS ANGELES,STANDARD
90012,33.786594,-118.298662,LOS ANGELES,CA,California,LOS ANGELES,STANDARD
90013,33.786594,-118.298662,LOS ANGELES,CA,California,LOS ANGELES,STANDARD
90014,33.786594,-118.298662,LOS ANGELES,CA,California,LOS ANGELES,STANDARD
90015,33.786594,-118.298662,LOS ANGELES,CA,California,LOS ANGELES,STANDARD
90016,33.786594,-118.298662,LOS ANGELES,CA,California,LOS ANGELES,STANDARD
90017,33.786594,-118.298662,LOS ANGELES,CA,California,LOS ANGELES,STANDARD
90018,33.786594,-118.298662,LOS ANGELES,CA,California,LOS ANGELES,STANDARD
90019,33.786594,-118.298662,LOS ANGELES,CA,California,LOS ANGELES,STANDARD
90020,33.786594,-118.298662,LOS ANGELES,CA,California,LOS ANGELES,STANDARD
90021,33.786594,-118.298662,LOS ANGELES,CA,California,LOS ANGELES,STANDARD
90022,33.896564,-118.176502,LOS ANGELES,CA,California,LOS ANGELES,STANDARD
